"Severity","Appender","Date","Time","Category","Message"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:31","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:31","ROOT","Invalid Event: components.com_hotornot2"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:31","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:31","ROOT","Invalid Event: wp-content.themes"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:32","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:32","ROOT","Invalid Event: wp-content.themes"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:32","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:32","ROOT","Invalid Event: staticfiles.phpThumb"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:32","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:32","ROOT","Invalid Event: content.phpthumb"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:33","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:33","ROOT","Invalid Event: class.phpthumb"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:33","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:33","ROOT","Invalid Event: admin.phpThumb"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:34","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:34","ROOT","Invalid Event: phpThumb.php.index"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:34","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:34","ROOT","Invalid Event: admin.upload"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:34","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:34","ROOT","Invalid Event: assets.components"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:35","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:35","ROOT","Invalid Event: components.com_alphacontent"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:35","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:35","ROOT","Invalid Event: components.com_hotornot2"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:35","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:36","ROOT","Invalid Event: components.com_alphauserpoints"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:36","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:36","ROOT","Invalid Event: admin.tiny_mce"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:36","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:36","ROOT","Invalid Event: zadmin.tiny_mce"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:37","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:37","ROOT","Invalid Event: wp-content.plugins"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:37","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:37","ROOT","Invalid Event: components.com_flexicontent"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:37","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","16:10:37","ROOT","Invalid Event: wp-content.themes"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:34","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:34","ROOT","Invalid Event: cms.plugins"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:35","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:35","ROOT","Invalid Event: wp-content.plugins"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:35","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:35","ROOT","Invalid Event: common.scripts"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:35","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:35","ROOT","Invalid Event: phpThumb.phpThumb.php"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:35","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:35","ROOT","Invalid Event: libs.phpThumb"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:36","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:36","ROOT","Invalid Event: wp-content.themes"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:36","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:36","ROOT","Invalid Event: wp-content.themes"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:36","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:36","ROOT","Invalid Event: gallery.phpThumb"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:36","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:36","ROOT","Invalid Event: wp-content.themes"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:36","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:37","ROOT","Invalid Event: wp-content.themes"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:37","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:37","ROOT","Invalid Event: wp-content.themes"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:37","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:37","ROOT","Invalid Event: wp-content.themes"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:37","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:37","ROOT","Invalid Event: wp-content.themes"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:37","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:37","ROOT","Invalid Event: js.tiny_mce"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:38","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:38","ROOT","Invalid Event: mambots.editors"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:38","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:39","ROOT","Invalid Event: admin.scripts"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:39","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:39","ROOT","Invalid Event: modules.phpThumb"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:39","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:39","ROOT","Invalid Event: lib.phpThumb"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:39","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:39","ROOT","Invalid Event: manager.phpThumb"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:39","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:40","ROOT","Invalid Event: thumb.phpThumb.php"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:40","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:40","ROOT","Invalid Event: global.phpthumb"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:40","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:40","ROOT","Invalid Event: components.com_hotornot2"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:40","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:40","ROOT","Invalid Event: components.com_hotornot2"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:40","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:41","ROOT","Invalid Event: wp-content.themes"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:41","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:41","ROOT","Invalid Event: wp-content.themes"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:41","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:41","ROOT","Invalid Event: staticfiles.phpThumb"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:41","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:41","ROOT","Invalid Event: content.phpthumb"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:41","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:41","ROOT","Invalid Event: class.phpthumb"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:42","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:42","ROOT","Invalid Event: admin.phpThumb"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:42","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:42","ROOT","Invalid Event: phpThumb.php.index"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:42","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:42","ROOT","Invalid Event: admin.upload"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:42","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:42","ROOT","Invalid Event: assets.components"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:43","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:43","ROOT","Invalid Event: components.com_alphacontent"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:43","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:43","ROOT","Invalid Event: components.com_hotornot2"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:43","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:43","ROOT","Invalid Event: components.com_alphauserpoints"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:43","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:43","ROOT","Invalid Event: admin.tiny_mce"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:44","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:44","ROOT","Invalid Event: zadmin.tiny_mce"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:44","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:44","ROOT","Invalid Event: wp-content.plugins"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:44","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:44","ROOT","Invalid Event: components.com_flexicontent"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:44","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/26/2011","17:38:44","ROOT","Invalid Event: wp-content.themes"
"WARN","TOYSFORSHOTS","12/27/2011","06:20:42","ROOT","Invalid Event: home.index"
"WARN","TOYSFORSHOTS","12/27/2011","09:19:53","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:19:53","ROOT","Invalid Event: index.php.index"
"WARN","TOYSFORSHOTS","12/27/2011","09:19:57","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:19:57","ROOT","Invalid Event: admin.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:20:10","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:20:10","ROOT","Invalid Event: admin.phpmyadmin"
"WARN","TOYSFORSHOTS","12/27/2011","09:20:17","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:20:17","ROOT","Invalid Event: db.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:20:24","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:20:24","ROOT","Invalid Event: dbadmin.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:20:32","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:20:32","ROOT","Invalid Event: admin.pma"
"WARN","TOYSFORSHOTS","12/27/2011","09:20:38","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:20:38","ROOT","Invalid Event: mysql.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:20:54","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:20:54","ROOT","Invalid Event: mysqladmin.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:20:57","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:20:57","ROOT","Invalid Event: phpadmin.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:05","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:05","ROOT","Invalid Event: typo3.phpmyadmin"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:11","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:11","ROOT","Invalid Event: phpMyAdmin.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:15","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:16","ROOT","Invalid Event: phpmyadmin1.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:18","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:18","ROOT","Invalid Event: phpmyadmin.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:22","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:22","ROOT","Invalid Event: phpmyadmin2.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:23","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:23","ROOT","Invalid Event: pma.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:35","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:35","ROOT","Invalid Event: xampp.phpmyadmin"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:39","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:39","ROOT","Invalid Event: web.phpMyAdmin"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:40","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:40","ROOT","Invalid Event: php-my-admin.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:50","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:51","ROOT","Invalid Event: phpmyadmin.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:59","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:21:59","ROOT","Invalid Event: websql.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:08","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:08","ROOT","Invalid Event: phpMyAdmin-2.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:10","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:10","ROOT","Invalid Event: php-my-admin.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:11","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:11","ROOT","Invalid Event: phpMyAdmin.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:17","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:18","ROOT","Invalid Event: phpMyAdmin-2.2.6.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:19","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:19","ROOT","Invalid Event: phpMyAdmin-2.5.1.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:25","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:25","ROOT","Invalid Event: phpMyAdmin-2.5.4.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:26","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:26","ROOT","Invalid Event: phpMyAdmin-2.2.3.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:27","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:27","ROOT","Invalid Event: phpMyAdmin-2.5.5-rc1.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:37","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:38","ROOT","Invalid Event: phpMyAdmin-2.5.5-pl1.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:39","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:39","ROOT","Invalid Event: phpMyAdmin-2.5.6-rc1.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:40","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:40","ROOT","Invalid Event: phpMyAdmin-2.5.6-rc2.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:42","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:42","ROOT","Invalid Event: phpMyAdmin-2.5.6.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:45","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:45","ROOT","Invalid Event: phpMyAdmin-2.5.5.index.php"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:46","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","12/27/2011","09:22:46","ROOT","Invalid Event: phpMyAdmin-2.5.7-pl1.index.php"
"WARN","TOYSFORSHOTS","12/28/2011","09:50:33","ROOT","Invalid Event: home.index"
"WARN","TOYSFORSHOTS","12/28/2011","11:07:14","ROOT","Invalid Event: administrator.index"
"WARN","TOYSFORSHOTS","12/28/2011","11:07:17","ROOT","Invalid Event: dbadmin.index"
"WARN","TOYSFORSHOTS","12/28/2011","11:07:20","ROOT","Invalid Event: mya.index"
"WARN","TOYSFORSHOTS","12/28/2011","11:07:47","ROOT","Invalid Event: myadmin.index"
"WARN","TOYSFORSHOTS","12/28/2011","11:08:32","ROOT","Invalid Event: mysql-admin.mysql-admin"
"WARN","TOYSFORSHOTS","12/28/2011","11:08:51","ROOT","Invalid Event: mysqladmin.index"
"WARN","TOYSFORSHOTS","12/28/2011","11:09:09","ROOT","Invalid Event: phpadmin.index"
"WARN","TOYSFORSHOTS","12/28/2011","11:09:27","ROOT","Invalid Event: phpadmin2.index"
"WARN","TOYSFORSHOTS","12/28/2011","11:09:53","ROOT","Invalid Event: phpadmin3.index"
"WARN","TOYSFORSHOTS","12/28/2011","11:09:54","ROOT","Invalid Event: phpmanager.index"
"WARN","TOYSFORSHOTS","12/28/2011","11:10:22","ROOT","Invalid Event: php-my-admin.index"
"WARN","TOYSFORSHOTS","12/28/2011","11:11:01","ROOT","Invalid Event: phpmy-admin.index"
"WARN","TOYSFORSHOTS","12/28/2011","11:11:25","ROOT","Invalid Event: phpmyadmin.index"
"WARN","TOYSFORSHOTS","12/28/2011","11:11:54","ROOT","Invalid Event: phpMyAdmin.index"
